genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YJL013C	0.198597611715037	0.0645925374206744	MAD3	10	81
YJL014W	-0.583681990719349	0.177762445769543	CCT3	10	81
YJL016W	0.45801492260992	3.2880714983151e-09	TPH3	10	81
YJL019W	-0.712194727097614	0.488305991908283	MPS3	10	80
YJL020C	1.544776078694	0.0413747362137374	BBC1	10	79
YJL023C	-0.0977364740546724	0.0269226609801911	PET130	10	79
YJL024C	-0.573249934310681	0.122170999866185	APS3	10	79
YJL025W	-0.777801890860733	0.0328414761572946	RRN7	10	78
YJL026W	-1.63395879481458	0.0219307057453818	RNR2	10	78
YJL027C	-0.513903108762057	0.615041279129166	NA	10	78
YJL028W	-1.03517728094865	0.288830394224483	NA	10	78
YJL029C	0.320309204557902	0.508405256967724	VPS53	10	77
YJL030W	0.369746090977691	0.19311210961343	MAD2	10	77
YJL031C	0.747578025775752	0.784955210979139	BET4	10	77
YJL033W	-0.972513415110221	0.205373427370855	HCA4	10	76
YJL034W	2.07707831110104	0.0583933699045427	KAR2	10	76
YJL035C	2.44540085535649	6.25510614669369e-06	TAD2	10	76
YJL036W	1.96583963609113	0.248902201229134	SNX4	10	75
YJL037W	-0.323652543077124	0.0207916468750684	IRC18	10	75
YJL038C	0.419721949956871	0.00883884402783095	LOH1	10	75
YJL039C	1.08525673210846	3.27915422473948e-19	NUP192	10	73
YJL041W	2.60515680096262	0.000143819389287778	NA	10	73
YJL042W	-1.26942394051802	0.0703330864457038	MHP1	10	72
YJL043W	-0.582406831589565	0.77608640982736	NA	10	72
YJL044C	-1.43853206916543	0.043879970410008	GYP6	10	71
YJL045W	-0.456975792778469	0.512622795460097	NA	10	71
YJL046W	-0.810300236342727	0.825358071270872	AIM22	10	70
YJL047C	-0.530482305361196	0.772846091365527	RTT101	10	69
YJL048C	0.334451675386611	0.76880707743352	UBX6	10	69
YJL049W	3.64740183602013	0.0221457291161882	CHM7	10	69
YJL050W	-1.00405624736142	0.415199389388369	MTR4	10	68
YJL051W	-1.21437274221473	0.0275630723994364	IRC8	10	67
YJL052C-A	0.968225147481228	0.0668002381031554	NA	10	67
YJL052W	-1.40688308915136	0.307281920344459	TDH1	10	67
YJL053W	-0.21758966837091	0.0769478667033638	PEP8	10	67
YJL054W	-0.0767907327830979	0.727365507037471	TIM54	10	66
YJL055W	-0.0953202683181648	0.119847369256309	NA	10	66
YJL056C	-0.313722771459583	0.448190128892767	ZAP1	10	66
YJL057C	0.656062315187417	0.554408190082668	IKS1	10	65
YJL058C	0.949021808260427	0.0116492337192427	BIT61	10	65
YJL059W	0.401020047879766	0.837513344035433	YHC3	10	64
YJL060W	-1.51203973115739	0.000715675781583135	BNA3	10	64
YJL061W	0.525487957924604	0.823957556891958	NUP82	10	64
YJL062W	-0.489939491089781	0.626089645740709	LAS21	10	63
YJL062W-A	0.521520316687762	0.889022684652299	COA3	10	63
YJL063C	-2.1837363810981	0.000536062922457077	MRPL8	10	63
YJL065C	1.17551473893242	0.565602704504241	DLS1	10	63
YJL066C	0.606544431323346	0.865412889602426	MPM1	10	62
YJL068C	0.180523262776834	0.948602240984466	NA	10	62
YJL069C	1.62370501896933	3.59212960590255e-05	UTP18	10	62
YJL070C	-0.0324895394609463	0.500398285305798	NA	10	61
YJL071W	0.367957664404646	0.295817759812678	ARG2	10	61
YJL072C	2.29189466746428	0.030486751248933	PSF2	10	61
YJL073W	-0.520411356997549	0.00791046633749949	JEM1	10	60
YJL074C	0.288621635056127	0.949744172025987	SMC3	10	59
YJL075C	-0.351742002276662	0.225646056313427	NA	10	59
YJL076W	-0.24591134666088	0.0377394319837271	NET1	10	59
YJL077C	-0.117071145457477	0.839366427299752	ICS3	10	58
YJL077W-A	-0.552329471333358	0.893979497156688	NA	10	58
YJL077W-B	-2.33170842987836	1.36129046774551e-08	NA	10	58
YJL078C	-0.574827733232624	0.354562036884048	PRY3	10	58
YJL079C	-0.718800244329072	0.381176758564135	PRY1	10	57
YJL080C	-0.19948826769985	0.453012836943279	SCP160	10	57
YJL081C	0.891758224207835	0.345449015713641	ARP4	10	56
YJL082W	0.462389150327926	0.732362084724778	IML2	10	56
YJL083W	-1.37823118321743	0.0791776075588409	TAX4	10	55
YJL084C	0.0513929794525648	0.820555409359445	ALY2	10	54
YJL085W	1.37704052432302	0.079699049145919	EXO70	10	54
YJL087C	0.110551666154487	0.335531161963141	TRL1	10	54
YJL088W	3.31775408619376	0.0199790888221964	ARG3	10	53
YJL089W	2.03549474146605	0.000245459182014755	SIP4	10	53
YJL090C	0.319170170402246	0.624860356536362	DPB11	10	52
YJL091C	-0.349750382534869	0.844428060049047	GWT1	10	52
YJL092W	0.929831480816337	0.110841811759069	SRS2	10	51
YJL093C	0.340048914419966	0.115990822623015	TOK1	10	50
YJL094C	0.283654193692565	5.31559895587732e-10	KHA1	10	50
YJL095W	1.22015327360153	0.262257601484079	BCK1	10	49
YJL096W	1.02068068138777	0.701464799524359	MRPL49	10	49
YJL097W	-0.522573071858528	0.483087801974861	PHS1	10	49
YJL098W	-0.518034758631948	0.419282811850413	SAP185	10	48
YJL099W	2.70163427185229	1.05163317091685e-12	CHS6	10	47
YJL100W	3.47597639872078	4.5659552969921e-13	LSB6	10	47
YJL101C	0.511622842681462	1.1436823636117e-11	GSH1	10	46
YJL102W	0.0960109260479409	0.567857545145884	MEF2	10	46
YJL103C	-0.815405371737782	0.470661582682956	GSM1	10	45
YJL104W	0.426523709572344	0.82079338058766	PAM16	10	45
YJL105W	-0.645081937361446	0.00378166768235494	SET4	10	45
YJL106W	-2.50331098843934	0.00363486149306692	IME2	10	44
YJL107C	-0.854355948182568	0.0567487304558727	NA	10	43
YJL108C	-2.67346361214088	7.09340515173669e-08	PRM10	10	43
YJL109C	3.30371084549278	2.7621330156539e-12	UTP10	10	42
YJL110C	-0.0109694467774932	0.315416018065874	GZF3	10	41
YJL111W	-0.692072687321774	0.782446491852588	CCT7	10	41
YJL112W	0.107534663446425	0.280661478275913	MDV1	10	41
YJL114W	-0.67395478956502	0.234102676389452	NA	10	39
YJL115W	0.618521841213677	0.669978149596297	ASF1	10	39
YJL116C	-0.120129471587646	0.135125508717639	NCA3	10	38
YJL117W	0.997369389733983	6.04639124156102e-05	PHO86	10	38
YJL118W	-0.0523431805496761	0.9321508146656	NA	10	38
YJL121C	-0.897885992828171	0.00578738350597907	RPE1	10	38
YJL122W	-1.00829878279581	7.70397728488128e-05	ALB1	10	37
YJL123C	0.329672871572034	0.697289580748825	MTC1	10	37
YJL124C	-0.31355994384609	0.19825705311722	LSM1	10	37
YJL125C	2.66971261511056	0.0767160807282826	GCD14	10	37
YJL126W	0.166487798502986	0.971731915394194	NIT2	10	36
YJL127C	1.34618084488897	0.020896293144966	SPT10	10	36
YJL127C-B	3.3832380726927	2.95737633712848e-09	NA	10	36
YJL128C	0.725256843486771	0.455633417421633	PBS2	10	35
YJL129C	2.43228599030572	0.000350182354121995	TRK1	10	34
YJL130C	-0.203064530018942	0.521887934046114	URA2	10	33
YJL131C	0.855528998391557	0.569777137720172	AIM23	10	32
YJL132W	-0.0156241351882045	0.938712617460837	NA	10	32
YJL133C-A	0.382124158002005	0.34056499450962	NA	10	31
YJL133W	4.93349101073655	3.37707182916753e-18	MRS3	10	32
YJL134W	1.05227278118482	0.00137665988107962	LCB3	10	31
YJL136C	-0.429614767886386	0.0112093464701183	RPS21B	10	31
YJL136W-A	-0.0840951246203572	0.974869635106783	NA	10	31
YJL137C	-1.3335433597659	0.0245430380323006	GLG2	10	30
YJL138C	-0.630320102988769	0.121910416109487	TIF2	10	30
YJL139C	0.213846318789682	0.776214146791467	YUR1	10	30
YJL140W	0.597294304006513	0.481444340235502	RPB4	10	30
YJL141C	0.177896891032759	0.794500972791017	YAK1	10	29
YJL142C	0.518059218582922	0.0089431850196763	NA	10	29
YJL143W	0.648334043568337	0.432351725085487	TIM17	10	29
YJL144W	1.66036438622168	4.41622355929202e-06	NA	10	29
YJL145W	2.88421451993479	1.82465956975269e-19	SFH5	10	29
YJL146W	0.436864674173162	0.500398285305798	IDS2	10	28
YJL147C	-1.67272765868015	0.0110688551638259	MRX5	10	28
YJL148W	-1.17659727293706	6.34741486266216e-05	RPA34	10	28
YJL149W	-0.633736886595822	0.679820220043291	DAS1	10	27
YJL151C	2.42823972273926	9.80977040782386e-08	SNA3	10	27
YJL153C	-0.876801955427398	0.453012836943279	INO1	10	26
YJL154C	3.01336516643615	4.24811423034996e-16	VPS35	10	26
YJL155C	1.62925083033378	0.274780944097097	FBP26	10	25
YJL156C	0.00460548800920022	0.996073591606536	SSY5	10	25
YJL157C	1.24722589394783	0.0651486175683556	FAR1	10	24
YJL158C	1.35517211753538	0.223102971308343	CIS3	10	24
YJL159W	1.9789768240277	0.0029478753526525	HSP150	10	24
YJL160C	0.0219363138997718	0.973057960610979	PIR5	10	23
YJL161W	-1.19734076432017	0.00357675627105403	FMP33	10	23
YJL162C	0.314291525025202	0.167153217575696	JJJ2	10	22
YJL163C	-0.224835368775223	0.47136562101888	NA	10	22
YJL164C	0.00909072131010871	0.87307888441311	TPK1	10	21
YJL165C	1.63660698210154	0.203912677749127	HAL5	10	21
YJL166W	-0.509104089458055	0.824657349156842	QCR8	10	21
YJL167W	1.01433471629582	0.461705268679705	ERG20	10	21
YJL168C	-0.263474768020588	0.0632624779742783	SET2	10	20
YJL170C	-0.387784861518212	0.697622129010853	ASG7	10	20
YJL171C	-0.269908219164377	0.818321981206105	TOH1	10	19
YJL172W	1.83030824950814	0.00301891771078795	CPS1	10	19
YJL173C	1.38736959671044	0.214928413846159	RFA3	10	19
YJL174W	1.16535058935101	0.471618826013312	KRE9	10	19
YJL176C	-0.833383754369558	0.261478761565035	SWI3	10	18
YJL177W	-0.77228092524137	0.00299291845929897	RPL17B	10	18
YJL178C	0.2395441578979	0.874952285571802	ATG27	10	17
YJL179W	1.88623810130091	0.0523127033050784	PFD1	10	17
YJL180C	1.05649661633897	1.3249213970824e-06	ATP12	10	17
YJL181W	3.01040121086592	6.79887384568664e-06	RBH1	10	17
YJL183W	-1.03390970451264	0.225213584463209	MNN11	10	16
YJL184W	-0.0759646451723693	0.680950131271205	GON7	10	16
YJL185C	-1.44777508901413	0.00145654170639303	ATG36	10	16
YJL186W	-0.547238596845563	0.0713178380998975	MNN5	10	16
YJL187C	0.621719031919675	0.671502438894917	SWE1	10	15
YJL189W	-0.461920423263748	0.000400078538675328	RPL39	10	15
YJL190C	-0.824818227568268	0.00071783151209651	RPS22A	10	14
YJL191W	0.116028498040479	0.0475904690949857	RPS14B	10	14
YJL192C	0.399306198211854	0.609601034634664	SOP4	10	14
YJL193W	0.417985162172599	0.884202710731487	NA	10	14
YJL194W	-1.64053137057947	0.18875892035901	CDC6	10	13
YJL196C	-0.809282448626154	0.336506980866054	ELO1	10	13
YJL197W	-0.455598632769074	0.352185902907856	UBP12	10	12
YJL198W	0.249909474471195	0.366653825330835	PHO90	10	12
YJL199C	0.613628279591206	0.529363463919078	NA	10	11
YJL200C	0.817861376174738	1.65526326864067e-05	ACO2	10	11
YJL201W	-0.224496468086791	0.325015385375236	ECM25	10	10
YJL203W	0.0485309478757061	0.938244155902059	PRP21	10	10
YJL204C	0.0405213242989788	0.854290366579102	RCY1	10	10
YJL205C	-0.42334915122175	0.276267150241468	NCE101	10	10
YJL206C	-1.47507252923348	0.0160622496130848	NA	10	9
YJL207C	0.0683857893435694	0.840229351052396	LAA1	10	8
YJL208C	0.880591722107011	0.246445836992423	NUC1	10	8
YJL209W	-0.998393658716502	0.000951000165365702	CBP1	10	7
YJL210W	0.0356269273743083	0.571479176105728	PEX2	10	7
YJL212C	0.0587221808823033	0.0962254048062135	OPT1	10	6
YJL213W	-0.982207756878547	0.528389818353645	NA	10	6
YJL214W	-0.0405140313043452	0.948602240984466	HXT8	10	5
YJL216C	-1.53331757418314	0.350206141091635	IMA5	10	4
YJL217W	-0.608233042967277	0.185171928712843	REE1	10	4
YJL219W	-1.12589424958699	0.230431484036153	HXT9	10	3
YJL225C	-2.03820147795007	0.285812482120723	NA	10	0
YJR001W	0.0489899172683104	0.627264877720572	AVT1	10	87
YJR002W	-0.587420565597509	0.0645925374206744	MPP10	10	87
YJR003C	-0.879299502225349	4.19265530182839e-05	MRX12	10	88
YJR004C	0.423995512676751	0.00985293449268161	SAG1	10	88
YJR005W	1.42653204217752	0.534893928526331	APL1	10	89
YJR006W	-1.50533709569663	0.0271059855545745	POL31	10	89
YJR007W	-0.574679687444631	0.790183759892363	SUI2	10	90
YJR008W	-2.28845148900027	3.2972537623527e-05	MHO1	10	90
YJR009C	-0.0719034565548487	0.114598193526074	TDH2	10	90
YJR010C-A	-0.611753050551829	0.393628673900814	SPC1	10	91
YJR010W	0.342100156529081	0.125395322639869	MET3	10	91
YJR011C	-0.211563016338172	0.582693925166368	NA	10	91
YJR012C	0.705184790478609	0.310914556808528	NA	10	91
YJR013W	-1.19844648213573	0.00153674353614518	GPI14	10	92
YJR014W	0.245490206188758	0.236433319725876	TMA22	10	92
YJR015W	-0.319756299246004	0.458877820733927	NA	10	92
YJR016C	-0.374802524885173	0.16872519420898	ILV3	10	92
YJR017C	-0.525652674881734	0.177702321450264	ESS1	10	93
YJR019C	-0.171046819163389	0.631196161067031	TES1	10	93
YJR021C	-0.361807629709619	0.814708459311031	REC107	10	93
YJR022W	2.59214807173036	0.168193592020149	LSM8	10	93
YJR024C	1.46153703185389	0.0791150943511849	MDE1	10	94
YJR025C	0.571941958459869	0.605995363641652	BNA1	10	94
YJR030C	-0.733154703360377	0.014645933872082	RBH2	10	96
YJR031C	-0.0155543583485767	0.0767686547185457	GEA1	10	97
YJR032W	1.97258617173194	1.48960015437986e-09	CPR7	10	98
YJR033C	0.533655503052389	0.500739440763458	RAV1	10	98
YJR034W	0.172979916255608	0.258273321802317	PET191	10	99
YJR035W	0.798458617987458	0.558153618137804	RAD26	10	99
YJR036C	0.326336539040454	0.528577572140639	HUL4	10	100
YJR039W	-1.76111343154024	0.00388560655900453	NA	10	100
YJR040W	0.151891376884394	0.824073491990669	GEF1	10	101
YJR041C	-0.368337511248918	0.76345394226023	URB2	10	102
YJR042W	-0.163462454675203	0.76281637269671	NUP85	10	102
YJR043C	-0.377078411057705	0.162643655956256	POL32	10	103
YJR044C	1.61301016497846	0.0102001844337909	VPS55	10	103
YJR045C	-0.296788877788975	0.937528104618227	SSC1	10	103
YJR046W	-1.35235475620166	0.508930876066241	TAH11	10	104
YJR048W	-0.875280295329968	0.016431302258863	CYC1	10	105
YJR049C	0.268515007742704	0.794448231435386	UTR1	10	105
YJR050W	-0.578476278918681	0.18675877038725	ISY1	10	105
YJR051W	0.304958816242033	0.560461206244034	OSM1	10	105
YJR052W	0.390919993329948	0.845192243694439	RAD7	10	106
YJR053W	1.01450307484666	0.339354652196736	BFA1	10	106
YJR054W	0.963128153935912	0.0692466250503127	KCH1	10	107
YJR055W	-0.229512411010148	0.873527308685289	HIT1	10	107
YJR056C	-0.41061782029389	0.660504506019022	NA	10	108
YJR057W	0.608639995145481	0.584261429083029	CDC8	10	108
YJR058C	-0.000503583272502364	0.0413747362137374	APS2	10	108
YJR059W	0.100371979973456	0.471918107609072	PTK2	10	109
YJR060W	0.202324991615635	0.816119805396661	CBF1	10	109
YJR061W	0.0475231097000408	0.727270995757342	NA	10	110
YJR062C	0.444937267414035	0.887311580898291	NTA1	10	110
YJR063W	-0.976522298500964	0.468843259166678	RPA12	10	111
YJR064W	1.06777442048469	0.000862184054447929	CCT5	10	111
YJR065C	0.876841474997726	0.631469655825967	ARP3	10	111
YJR066W	-1.174729503953	0.0824783008724213	TOR1	10	111
YJR067C	1.17219605104888	0.438710004533169	YAE1	10	113
YJR068W	1.54988364151721	0.0633820451433851	RFC2	10	113
YJR069C	-0.911564207306031	0.538206588378155	HAM1	10	113
YJR070C	-0.558423514879089	0.785490132663839	LIA1	10	113
YJR072C	-0.515465545378957	0.0731212209736534	NPA3	10	114
YJR073C	-0.758364667616733	0.675225823197284	OPI3	10	114
YJR074W	0.889127944635353	0.181103436305515	MOG1	10	114
YJR075W	0.0429260620996746	0.242046257939204	HOC1	10	114
YJR076C	2.19191610128203	0.020896293144966	CDC11	10	115
YJR077C	0.414061320412588	0.914609397396485	MIR1	10	115
YJR078W	0.443220538859526	0.139906087095306	BNA2	10	115
YJR079W	0.0918587153725517	0.355713715575254	NA	10	116
YJR080C	1.45557140133499	0.00034963553377309	AIM24	10	116
YJR082C	0.752651898995646	0.640969040166809	EAF6	10	116
YJR083C	0.198225918626662	0.341831592221827	ACF4	10	116
YJR084W	0.907972865797231	0.0400572517270013	NA	10	116
YJR085C	1.76308924217371	0.127133014175715	NA	10	117
YJR086W	1.14923571591573	0.181695944256366	STE18	10	117
YJR088C	-0.857302573305137	0.000440552029062546	EMC2	10	117
YJR089W	0.646415448500704	3.69506715414829e-05	BIR1	10	117
YJR090C	0.559798968727024	0.451461028998064	GRR1	10	118
YJR091C	0.400284077978032	0.0350241809692976	JSN1	10	119
YJR092W	0.179539026994333	0.916268652485458	BUD4	10	119
YJR093C	0.00286415182179047	0.627284391536242	FIP1	10	120
YJR094C	-0.430484344451664	0.933040748726953	IME1	10	120
YJR094W-A	-0.689024894864106	0.0192563495589152	RPL43B	10	121
YJR095W	0.154904776049762	0.545265758455534	SFC1	10	121
YJR096W	-0.142233460487974	0.95735444478326	NA	10	122
YJR097W	0.245698422466804	0.47448396061935	JJJ3	10	122
YJR098C	-0.551499645753986	0.657759579180599	NA	10	122
YJR099W	1.55580705593082	0.292030069453383	YUH1	10	123
YJR100C	0.809199871010445	0.287015186894611	AIM25	10	123
YJR101W	0.856973825221912	0.0567058922240804	RSM26	10	123
YJR102C	1.00261220051535	0.228718382913584	VPS25	10	123
YJR103W	1.94089350121845	0.114261459705834	URA8	10	124
YJR104C	0.570217829946688	0.560894286175366	SOD1	10	124
YJR105W	2.55746745765277	3.41552326238983e-07	ADO1	10	124
YJR106W	-1.42047813809584	0.147488314857619	ECM27	10	124
YJR107W	-0.344998042403058	0.42958807122349	LIH1	10	125
YJR108W	0.308042991329434	0.805960663843821	ABM1	10	125
YJR109C	-0.829555889374188	0.256976460466363	CPA2	10	125
YJR110W	0.0359764936766017	0.622076090694598	YMR1	10	126
YJR111C	1.3664835617082	0.345832532045092	PXP2	10	127
YJR112W	-1.97339594344766	0.0352643528304667	NNF1	10	127
YJR112W-A	1.67139981875373	0.0773125581448733	NA	10	127
YJR113C	0.549928590164856	0.749673501470666	RSM7	10	127
YJR115W	0.154987829031811	0.42958807122349	NA	10	127
YJR116W	-0.139031257056979	0.967318492402608	TDA4	10	128
YJR117W	2.39472435718708	0.0569331772549473	STE24	10	128
YJR118C	0.0279596488769746	0.0767160807282826	ILM1	10	128
YJR119C	-0.725369068727312	0.0477346872412887	JHD2	10	128
YJR120W	-0.223710544897264	0.0184804018938594	NA	10	129
YJR121W	0.181314853233924	0.623289044229086	ATP2	10	129
YJR122W	-0.864170970835134	0.474283230153057	IBA57	10	129
YJR123W	-0.649946683877974	0.000379679597393154	RPS5	10	130
YJR124C	1.20043059073085	0.0130279949423294	NA	10	130
YJR125C	0.794945500781974	0.516158592723158	ENT3	10	130
YJR126C	1.08983178888273	0.590325617732682	VPS70	10	131
YJR127C	0.0708723699590389	0.931506603401919	RSF2	10	131
YJR128W	-1.03765990713659	0.185050126825085	NA	10	132
YJR129C	-1.42998090466691	0.0838386235381116	EFM3	10	132
YJR130C	-0.66156881975309	0.549027176475841	STR2	10	133
YJR131W	0.854740324451642	0.00192577547443632	MNS1	10	133
YJR132W	-1.28429375413653	0.0377394319837271	NMD5	10	133
YJR133W	0.328917281819848	0.483939227086361	XPT1	10	134
YJR134C	1.77639705191517	0.0950748362461087	SGM1	10	134
YJR135C	-0.475339016027106	0.890888699326897	MCM22	10	135
YJR135W-A	-1.51383714192107	0.461861678247678	TIM8	10	135
YJR136C	0.163492806132685	0.948835282255576	TTI2	10	135
YJR137C	-0.466780251287668	0.772911313252638	MET5	10	135
YJR138W	1.40676055125525	0.165340917478567	IML1	10	136
YJR139C	1.63425339665319	0.0813605690441734	HOM6	10	137
YJR140C	-0.8086224278785	0.605882071750007	HIR3	10	138
YJR141W	0.050683596527362	0.791819489423003	IPA1	10	139
YJR142W	0.730487295558805	0.650951044103282	NA	10	139
YJR143C	0.210542279364997	0.794934987996333	PMT4	10	139
YJR144W	-0.347094233010944	0.479891203761713	MGM101	10	140
YJR145C	-0.541128626700689	0.00951153735215388	RPS4A	10	140
YJR146W	-0.758237196649338	0.349657956309073	NA	10	140
YJR147W	-0.7540072075421	0.173639221428038	HMS2	10	140
YJR148W	0.601145037084259	0.166251621289393	BAT2	10	141
YJR149W	0.323166260482621	0.46908438417361	NA	10	141
YJR150C	-1.69770536215282	0.219619103781787	DAN1	10	141
YJR151C	-0.868751613267402	0.260909224770822	DAN4	10	142
YJR151W-A	0.681975701608356	0.0856766674277607	NA	10	143
YJR152W	0.533653255511236	0.614969464490762	DAL5	10	143
YJR153W	-0.095259771284784	0.952511863349524	PGU1	10	144
YJR154W	-0.250448966513344	0.843197943734762	NA	10	145
YJR155W	-0.607884073459918	0.656553563148728	AAD10	10	145
YJR158W	-0.71199754483325	0.37130065600551	HXT16	10	146
YJR159W	1.69848556266264	0.00515955491610913	SOR1	10	147
YJR160C	1.10160489389956	0.0456135294220717	MPH3	10	147
YJR161C	-0.650032943296811	0.533451558354475	COS5	10	148
YKL001C	4.33147751544805	0.00142525889580307	MET14	11	87
YKL002W	-1.10093453390825	0.041433658437545	DID4	11	87
YKL003C	-1.21065155974832	0.672098111652333	MRP17	11	87
YKL004W	1.94423931186126	1.00502696473619e-08	AUR1	11	87
YKL005C	-0.331639237731008	0.843793173565928	BYE1	11	86
YKL006C-A	2.17493748226371	0.012303513052339	SFT1	11	86
YKL006W	-0.523846829902756	0.0119069614780254	RPL14A	11	86
YKL007W	0.902450202881472	0.048200961239964	CAP1	11	85
YKL008C	-0.577227557276991	0.326766053493289	LAC1	11	85
YKL009W	-1.28553077003871	0.00514107654037385	MRT4	11	85
YKL010C	1.09576290197998	0.219140502212323	UFD4	11	84
YKL011C	1.35543657108919	0.146881846492769	CCE1	11	84
YKL012W	0.600797718839966	0.427165730857819	PRP40	11	83
YKL013C	0.858537567063221	0.152236010391552	ARC19	11	83
YKL014C	0.400694085636432	0.0712419323606209	URB1	11	82
YKL015W	-0.722653587258976	0.24370197951561	PUT3	11	81
YKL016C	0.195080678027037	0.872296426495443	ATP7	11	81
YKL017C	0.96042240168295	0.0982012314412364	HCS1	11	81
YKL018C-A	2.17618762757223	0.0594855815261765	NA	11	80
YKL018W	0.526177612645128	0.642849864414279	SWD2	11	80
YKL019W	1.72877943990099	0.00954464824677186	RAM2	11	80
YKL020C	0.358686478139915	0.884168391806974	SPT23	11	79
YKL021C	-0.814710892639309	0.138264869459362	NA	11	79
YKL022C	0.169078349503387	0.463844993390005	CDC16	11	78
YKL023C-A	0.709864956277648	9.08689262791114e-06	NA	11	78
YKL023W	-0.00383173890032619	0.483087801974861	NA	11	78
YKL024C	-0.382030035673475	0.961976748269083	URA6	11	78
YKL025C	1.09378580358278	0.411354530167502	PAN3	11	78
YKL026C	-0.659742934220537	0.802691744350596	GPX1	11	77
YKL027W	1.54171686535082	2.94355872635387e-21	TCD2	11	77
YKL028W	0.25450273604628	0.625320908714132	TFA1	11	77
YKL029C	-0.82337754872688	0.63296712605727	MAE1	11	76
YKL032C	-0.284622186961859	0.840406028500572	IXR1	11	76
YKL033W	-0.0871202673727338	0.00050468792134622	TTI1	11	75
YKL033W-A	0.722991148761768	0.0123995644468254	NA	11	74
YKL034W	-0.397665115961934	0.269286392589732	TUL1	11	74
YKL035W	-0.105906908446495	0.933870253812263	UGP1	11	73
YKL037W	1.16628475947965	0.119838487200057	AIM26	11	73
YKL038W	0.937702673889161	0.497632421731568	RGT1	11	73
YKL039W	1.23269139099225	0.399068369453868	PTM1	11	72
YKL040C	0.415353695029722	0.45748454332981	NFU1	11	72
YKL041W	0.443871134823105	0.0380620251044662	VPS24	11	72
YKL042W	-0.839220939221154	0.27458028470759	SPC42	11	71
YKL043W	0.0599651790634925	0.974869635106783	PHD1	11	71
YKL044W	-0.554598968061559	0.529487854490952	MMO1	11	71
YKL045W	-0.820932057573905	0.461722891543769	PRI2	11	70
YKL046C	0.976595480325214	0.345832532045092	DCW1	11	70
YKL047W	-0.47276730744959	0.689750867153259	ANR2	11	69
YKL048C	0.295779101920209	0.389382649534398	ELM1	11	69
YKL049C	0.516882071833712	0.594670300429176	CSE4	11	69
YKL050C	-0.0386029577140632	0.682893982202393	NA	11	68
YKL051W	-0.182202787085704	0.40027152878534	SFK1	11	68
YKL052C	-0.43501281239371	0.611655774142187	ASK1	11	67
YKL053C-A	2.4567963478459	1.02784498956575e-07	MDM35	11	67
YKL054C	2.09564345711469	0.0340147711022529	DEF1	11	67
YKL055C	-1.04811959427924	0.0426845622234452	OAR1	11	67
YKL056C	-0.551372704256883	0.086640340200607	TMA19	11	66
YKL057C	1.13884263428829	0.048011462789145	NUP120	11	66
YKL058W	-0.495220710906401	0.522610675169102	TOA2	11	66
YKL059C	0.289613680085737	0.952775989952829	MPE1	11	65
YKL060C	-0.105678765738257	0.10758697453273	FBA1	11	65
YKL061W	0.287345427053537	0.869490414015966	BLI1	11	65
YKL062W	-0.66413501956631	0.486435220417044	MSN4	11	64
YKL063C	0.00795111343849575	0.00828077179445349	NA	11	64
YKL064W	0.199738803518244	0.851463135443613	MNR2	11	63
YKL065C	1.24134700022288	0.0266240038441464	YET1	11	63
YKL065W-A	2.3041798752929	0.0602048418334954	NA	11	63
YKL067W	0.537139232269956	0.013889842786393	YNK1	11	62
YKL068W	-0.289603547119116	0.504302246877985	NUP100	11	62
YKL068W-A	0.0030997919044908	0.673508353150723	NA	11	61
YKL069W	-0.112830996549968	0.869490414015966	NA	11	61
YKL070W	-0.634668388973069	0.486574025755828	NA	11	61
YKL071W	-1.08342332790642	0.000825190743328078	NA	11	61
YKL072W	0.284619502952276	0.537120578926357	STB6	11	59
YKL073W	0.154474241237455	0.935065798189652	LHS1	11	59
YKL074C	1.09047021213253	5.65685473229189e-05	MUD2	11	58
YKL075C	-0.117742639479478	0.937057248853291	NA	11	58
YKL077W	-0.812187212402492	0.0457797758459647	NA	11	58
YKL078W	0.000377878830447438	0.489038608016024	DHR2	11	57
YKL079W	1.71296393643857	0.0410860191679243	SMY1	11	57
YKL080W	0.513077147389846	0.747209077603001	VMA5	11	57
YKL081W	-1.1907380638441	0.000198747900436284	TEF4	11	56
YKL082C	0.427661100792881	0.21634534670326	RRP14	11	56
YKL084W	-0.525642449796009	0.856928994131981	HOT13	11	56
YKL085W	-0.69688326746706	0.112004786353516	MDH1	11	55
YKL086W	0.333077264254217	4.38772717690222e-06	SRX1	11	55
YKL087C	0.857717916970069	0.567123567758985	CYT2	11	55
YKL088W	0.160865170901905	0.66239719252238	CAB3	11	55
YKL089W	0.124693142542295	0.988891082110334	MIF2	11	54
YKL090W	0.330993666663654	2.12464436551747e-08	CUE2	11	54
YKL091C	0.469060575220266	0.430823506329011	NA	11	53
YKL092C	-0.960357177514624	0.206702649110953	BUD2	11	53
YKL093W	-0.759278345085152	0.456784436290446	MBR1	11	52
YKL094W	0.989594853801016	0.50604174594516	YJU3	11	52
YKL095W	0.844179265185502	0.5182250597345	YJU2	11	52
YKL096C-B	0.444172503952546	0.784955210979139	NA	11	51
YKL096W	0.40431952971136	0.0621056925264943	CWP1	11	52
YKL096W-A	1.08150347524068	0.228375328395343	CWP2	11	51
YKL097C	-0.69531980744908	0.00644940181591439	NA	11	51
